OBJECTID_1,FID_neighbourhoods_polygon,neighbourh,text,created,Description,longitude,latitude,hashtag,statusSour
156,14,Zuid,A beautiful day in Amsterdam with a visit to the #rijksmuseum and a walk around the down celebrating my hubby on th… https://t.co/2Plt2msvVZ,2019-06-16,tourist,4.88538,52.35995,rijksmuseum,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
157,14,Zuid,"Impressions from the Rijksmuseum in Amsterdam. 

•
•
•
#rijksmuseum #amsterdam #art #history @ Rijksmuseum https://t.co/ghPZRpudeA",2019-06-18,tourist,4.88538,52.35995,rijksmuseum,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
158,14,Zuid,"Impressions from the Rijksmuseum in Amsterdam. 

•
•
•
#rijksmuseum #amsterdam #art #history @ Rijksmuseum https://t.co/ghPZRpudeA",2019-06-18,tourist,4.88538,52.35995,rijksmuseum,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
159,14,Zuid,"Spindly legged spider statues by Louise Bourgeois outside the Rijksmuseum. Something cool, and not too cringy, abou… https://t.co/z7tb5IvDjR",2019-06-19,tourist,4.88538,52.35995,rijksmuseum,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
160,14,Zuid,"Spindly legged spider statues by Louise Bourgeois outside the Rijksmuseum. Something cool, and not too cringy, abou… https://t.co/z7tb5IvDjR",2019-06-19,tourist,4.88538,52.35995,rijksmuseum,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
161,14,Zuid,In <U+0001F49B> with the gardens at Rijksmuseum especially with this weather. It also houses an outdoor collection/exhibition!… https://t.co/xkU3vfPO0e,2019-06-20,tourist,4.88538,52.35995,rijksmuseum,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
162,14,Zuid,In <U+0001F49B> with the gardens at Rijksmuseum especially with this weather. It also houses an outdoor collection/exhibition!… https://t.co/xkU3vfPO0e,2019-06-20,tourist,4.88538,52.35995,rijksmuseum,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
163,14,Zuid,#amsterdam #rijksmuseum #bartholomeusvanderhelst #peace #munster #netherlands #loveholland #photooftheday #details… https://t.co/g4Gw64WmFI,2019-06-20,tourist,4.88538,52.35995,rijksmuseum,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
164,14,Zuid,#amsterdam #rijksmuseum #bartholomeusvanderhelst #peace #munster #netherlands #loveholland #photooftheday #details… https://t.co/g4Gw64WmFI,2019-06-20,tourist,4.88538,52.35995,rijksmuseum,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
165,14,Zuid,Frans and Willem - best since 1642: #DeNachtwacht by #Rembrandt at the #Rijksmuseum in #Amsterdam. You think you kn… https://t.co/PeoZuAXCP9,2019-06-22,tourist,4.88538,52.35995,rijksmuseum,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
166,14,Zuid,Frans and Willem - best since 1642: #DeNachtwacht by #Rembrandt at the #Rijksmuseum in #Amsterdam. You think you kn… https://t.co/PeoZuAXCP9,2019-06-22,tourist,4.88538,52.35995,rijksmuseum,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
167,14,Zuid,"The famous Rijksmuseum. Didn’t have enough time to go inside (or visit any other museums), but that just gives me a… https://t.co/bPG07VcYXZ",2019-06-24,tourist,4.88538,52.35995,rijksmuseum,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
168,14,Zuid,"The famous Rijksmuseum. Didn’t have enough time to go inside (or visit any other museums), but that just gives me a… https://t.co/bPG07VcYXZ",2019-06-24,tourist,4.88538,52.35995,rijksmuseum,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
661,5,Centrum-West,"Sic Transit Gloria Mundi, en la tapa d'un clavicèmbal del segle XVII.

#Rijksmuseum #Amsterdam #segleXVII #XVII… https://t.co/R8kJ1u4fmA",2019-06-17,tourist,4.9001,52.3777,rijksmuseum,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
662,5,Centrum-West,"Sic Transit Gloria Mundi, en la tapa d'un clavicèmbal del segle XVII.

#Rijksmuseum #Amsterdam #segleXVII #XVII… https://t.co/R8kJ1u4fmA",2019-06-17,tourist,4.9001,52.3777,rijksmuseum,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
187,7,Centrum-Oost,@wilco in Amsterdam. #rock #summer @ Paradiso Amsterdam https://t.co/LeMmf5DMyR,2019-06-15,tourist,4.88382151,52.36223099,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
250,7,Centrum-Oost,You know it's #summer when the people of #amsterdam take to the water  in their #boats. <U+2600><U+FE0F> #amstel #nofilter @ A'dam https://t.co/7OfcFDS09t,2019-06-23,tourist,4.9,52.36666667,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
274,5,Centrum-West,Bring it on sunshine<U+2600><U+FE0F> Cut and color for cutie @Jacquelineros always by our team in Amsterdam! #robpeetoom… https://t.co/Bl8P9oWoVi,2019-06-21,tourist,4.8808484,52.3699265,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
275,5,Centrum-West,Bring on the sunshine <U+2600><U+FE0F> Always keeping beauty claartjerose 's summer blonde hair healthy where ever she goes!… https://t.co/atWQU5lStJ,2019-06-22,tourist,4.8808484,52.3699265,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
663,5,Centrum-West,"#Summer time in #Amsterdam where I'm going to the #Sun always with me <U+0001F601><U+0001F60E><U+0001F37B><U+0001F60D><U+0001F495><U+0001F44C> @ Amsterdam, Netherlands https://t.co/inJGgeG9M8",2019-06-15,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
664,5,Centrum-West,"• amsterdam •
29 / 7 / 2018
.
#Netherlands #Amsterdam #sun #River #Clouds #Instatravel #Summer #A7rii @ Amsterdam,… https://t.co/paGPF5rbLq",2019-06-15,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
665,5,Centrum-West,"The best way to predict the #future is to invent it angel.pap85 <U+2764><U+FE0F><U+0001F91C><U+0001F3FB><U+0001F91B><U+0001F3FB> #summer #couplegoals @ Amsterdam, Netherlands https://t.co/0d9UN1FbPk",2019-06-17,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
666,5,Centrum-West,"#storm #rain #summer #amsterdam #dutchbank @ Amsterdam, Netherlands https://t.co/Dk7t2CiNSz",2019-06-20,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
667,5,Centrum-West,Aardbeien met vlierbloesemsiroop en luchtige venkelmousse. Link naar recept in de bio. #veganrecipes #vegan… https://t.co/L8FWBALEH5,2019-06-20,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
668,5,Centrum-West,"Hello summer. #summer #newseason #bask @ Amsterdam, Netherlands https://t.co/nVqOnbC8Cb",2019-06-21,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
669,5,Centrum-West,"00:05 #amsterdam #longestdayoftheyear #summer @ Amsterdam, Netherlands https://t.co/WpNAEnC0nT",2019-06-21,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
670,5,Centrum-West,"#summer (and the tourists) comes to #amsterdam #tree #canal #cafes #europe #nofilter @ Amsterdam, Netherlands https://t.co/BXgiOkV3V4",2019-06-23,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
671,5,Centrum-West,#twinning #amsterdam #hansopje #hm #summer #city #iger #igdaily #hijheeftmeerswag #photooftheday #streetstyle @ Ams… https://t.co/Nlq2i5iyA7,2019-06-23,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
672,5,Centrum-West,"#Amsterdam in #summer #Netherlands @ Amsterdam, Netherlands https://t.co/Chg4Zq16pz",2019-06-23,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
673,5,Centrum-West,"Splash of summer <U+0001F49B>
.
.
.
.
.
#casualstyle #summer #sunshine #amsterdam #visitamsterdam #europeansummer… https://t.co/hI6rWN2r7b",2019-06-23,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
674,5,Centrum-West,"#Amsterdam feelings <U+0001F49C> what a charming city!! #travel #trip #europe #netherlands #travellover #summer @ Amsterdam, N… https://t.co/HwVYuy8khl",2019-06-24,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
675,5,Centrum-West,"Happy Summer ya'll! <U+2600><U+FE0F><U+0001F929> | <U+0001F4F8>: zorroliled 
• 
•
•
#happy #summer #summer #sunshine #sun #guitar #performing #artist… https://t.co/VAtvLqm59g",2019-06-24,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
705,5,Centrum-West,"Meet Dominic, he's riding on our #visa expertise to have a crack this #summer in the cozy city of #amsterdam. We se… https://t.co/VzpbEPBR96",2019-06-19,tourist,4.89749908,52.37777365,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
743,17,Bos en Lommer,Summer in Amsterdam. Oldies but goodies... #goldwing #honda #hondagoldwing #motor #sun #summer #zomer @ Amsterdam N… https://t.co/VN0tlaMESG,2019-06-21,tourist,4.8557071,52.38226084,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
744,17,Bos en Lommer,Longest day Prinsengracht Amsterdam #clouds #longestday #cloudy #canal #evening #summer @ Amsterdam Netherland https://t.co/haWbO8oVho,2019-06-21,tourist,4.8557071,52.38226084,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
328,7,Centrum-Oost,"The central courtyard of Het Scheepvaartmuseum, with its beautiful glazed dome roof.
hetscheepvaartmuseum incredibl… https://t.co/Ck4SBRyv0V",2019-06-18,tourist,4.91437466,52.37163097,tourist,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
676,5,Centrum-West,"Being happy never goes out of style<U+0001F601><U+0001F609>
.
.
.
.
.
.
.
.
.
.
#model #legs #black #tour #tourist #happy #amsterdam… https://t.co/SBrpmsZxQH",2019-06-23,tourist,4.9001,52.3777,tourist,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
745,17,Bos en Lommer,"Necesito un vuelo ya <U+2708><U+FE0F>
.
.
.
#volar #fly #palmundo #viajesderosi #molinos #travelers #amsterdam #melena #verde… https://t.co/CPL8Wrr5Ue",2019-06-18,tourist,4.8557071,52.38226084,tourist,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
758,3,Oud-Noord,#tourist things of Amsterdam. #friends #travel #Netherland @ I Amsterdam https://t.co/1f2dz5WoOw,2019-06-17,tourist,4.90127,52.38413,tourist,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
43,15,Buitenveldert - Zuidas,Remember the 2017 #MAG tour? I had #guitarpick #travel #businesscards with #myamericanguitar on one side and… https://t.co/1vpmLkNxv6,2019-06-22,non-tourist,4.8687854,52.33472,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
121,13,De Pijp - Rivierenbuurt,"""There is something happening around a beer"" Freddy Heineken. #brewery #travel #thisis30 #heinekenexperience @ Hein… https://t.co/Hf1RLisCTu",2019-06-17,tourist,4.89131484,52.35793224,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
122,13,De Pijp - Rivierenbuurt,"#heinekenexperience house@Amsterdam.
.
.
.
.
.
.
.
hi-lotravel is the ONLY travelbook &amp; #travelguide that shows U h… https://t.co/GQrshjalWp",2019-06-21,tourist,4.89131484,52.35793224,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
169,14,Zuid,Rijksmuseum #Amsterdam #Netherlands #travel #explore @ Rijksmuseum https://t.co/tNNrIVu88y,2019-06-16,tourist,4.88538,52.35995,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
170,14,Zuid,In <U+0001F49B> with the gardens at Rijksmuseum especially with this weather. It also houses an outdoor collection/exhibition!… https://t.co/xkU3vfPO0e,2019-06-20,tourist,4.88538,52.35995,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
185,7,Centrum-Oost,"Night walks through #Amsterdam streets.

#night #pixel3 #photography #Travel @ Amsterdam  Canals https://t.co/roKEwDPCwW",2019-06-18,tourist,4.88703,52.36076,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
223,7,Centrum-Oost,"rembrandtplein_nl amsterdam  on a beautiful day is #priceless .
..
.
.
.
.
.
.
.
.
.
.
.
hi-lotravel is the ONLY tr… https://t.co/0otrzdf2Mn",2019-06-24,tourist,4.89627055,52.36604914,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
329,7,Centrum-Oost,"The central courtyard of Het Scheepvaartmuseum, with its beautiful glazed dome roof.
hetscheepvaartmuseum incredibl… https://t.co/Ck4SBRyv0V",2019-06-18,tourist,4.91437466,52.37163097,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
344,5,Centrum-West,"Can’t get enough of amsterdam , can u?
.
.
.
.
.
.
.
hi-lotravel is the ONLY travelbook &amp; #travelguide that shows U… https://t.co/6gZTRnZgp4",2019-06-22,tourist,4.89330764,52.3730295,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
354,5,Centrum-West,Big foot!! Que tiene alquien que tiene el pie grande??  pues el zapato Grande!!! #startoflow #manustartoflow… https://t.co/hhQvNWdxwe,2019-06-19,tourist,4.892778,52.373056,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
355,5,Centrum-West,Another view of the Dam Square from the other side. I like this one cos I managed to capture the colored lights in… https://t.co/BOKjBMMW7A,2019-06-20,tourist,4.892778,52.373056,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
364,5,Centrum-West,"sarahstoursamsterdam dropped by for a surprise visit and spontanious <U+0001F4F8> shoot 
.
.
.
.
<U+0001F50E> ABEL bag AM1803-940579 name… https://t.co/8da5jVg7Au",2019-06-21,tourist,4.8923,52.3736,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
377,5,Centrum-West,Of course an obligatory one for the album near the canals. <U+0001F605> Thanks orang2 lalu lalang tolong tangkapkan gamba I ha… https://t.co/zfxob71jLI,2019-06-19,tourist,4.88016421,52.37402324,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
401,6,Oostelijk Havengebied - Indische Buurt,"#sunset in #paris #arcdetriomphe 
#travel with me #adechaidir @ Hijau Travel &amp; Tours https://t.co/2kN86rn1vS",2019-06-20,tourist,4.92274,52.37668,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
402,6,Oostelijk Havengebied - Indische Buurt,"#champselysées #film #festival #paris 
#travel with me #adechaidir @ Hijau Travel &amp; Tours https://t.co/G7K0TC7Lew",2019-06-20,tourist,4.92274,52.37668,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
403,6,Oostelijk Havengebied - Indische Buurt,"#paris and #eiffeltower 
#travel with me #adechaidir @ Hijau Travel &amp; Tours https://t.co/En2OWHKODW",2019-06-21,tourist,4.92274,52.37668,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
404,6,Oostelijk Havengebied - Indische Buurt,"#paris #shopping #paradise 
#store with #rainbow #color 
#travel with me #adechaidir @ Hijau Travel &amp; Tours https://t.co/c1YmvmJLr8",2019-06-21,tourist,4.92274,52.37668,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
405,6,Oostelijk Havengebied - Indische Buurt,"#zaanseschans #netherlands 
#travel with me #adechaidir @ Hijau Travel &amp; Tours https://t.co/sg79EwfFvH",2019-06-24,tourist,4.92274,52.37668,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
429,5,Centrum-West,"Welcome to Amsterdam Centraal.

 #travel #netherland #amsterdam #thisis30 @ Amsterdam Centraal https://t.co/bvp40P4pxm",2019-06-16,tourist,4.8987884,52.37697431,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
430,5,Centrum-West,"“This city has more than 150 canals and 1,250 bridges, and we just choose one of them to stand and pose in front of… https://t.co/up9KEoS8bP",2019-06-19,tourist,4.8987884,52.37697431,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
431,5,Centrum-West,"One of the popular #veganonly chains in amsterdam #lobudgetfood
.
.
.
.
.
hi-lotravel is the ONLY travelbook &amp;… https://t.co/oLrtCsNxwx",2019-06-23,tourist,4.8987884,52.37697431,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
677,5,Centrum-West,"Final hours of sunlight. #Amsterdam #Netherlands #travel #explore @ Amsterdam, Netherlands https://t.co/cwbcAgSEnv",2019-06-15,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
678,5,Centrum-West,"Hello Amsterdam #love #this #city #iamsterdam #canals #travel em Amsterdam, Netherlands https://t.co/OtakgvGbjc",2019-06-16,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
679,5,Centrum-West,"AMSTERDAM.
.
<U+0001F4F8> Canon Eos 300 +50mm
Film : Kodak Colour Plus 200
.
#amsterdam #netherlands #cheese #travel… https://t.co/pNvPeZXWfQ",2019-06-16,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
680,5,Centrum-West,"Used book store, Amsterdam.
#holland #netherlands #amsterdam #streetsnap #snapshots #europeancity #gr3 #gr #griii… https://t.co/NNxj8FAx01",2019-06-17,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
681,5,Centrum-West,#Amsterdam - what to say about a #city that is so #unique and #wonderful? Do it! That's the simple main message. Yo… https://t.co/OIqiVHwNXJ,2019-06-17,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
682,5,Centrum-West,"AmsterDAMN  good weekend <U+0001F337><U+0001F51E><U+26F5><U+0001F490><U+0001F1F3><U+0001F1F1><U+0001F4AF><U+0001F6B2><U+0001F688>

<U+25AB><U+FE0F><U+25AA><U+FE0F><U+25AB><U+FE0F><U+25AA><U+FE0F><U+25AB><U+FE0F><U+25AA><U+FE0F><U+25AB><U+FE0F><U+25AA><",2019-06-17,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
683,5,Centrum-West,"All the deliciousness! My inner Fatkid is ecstatic! #waffles #foodie #Amsterdam #travel #thisis30 @ Amsterdam, Neth… https://t.co/0MCOwIWhMs",2019-06-18,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
684,5,Centrum-West,"Vaarwel, it was a good time #Amsterdam. Can't wait to return. #Travel #Netherland #thisis30 @ Amsterdam, Netherlands https://t.co/7dsMaIrbVL",2019-06-19,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
685,5,Centrum-West,Sorry for the typical Amsterdam post <U+0001F648> But it’s just so beautiful <U+0001F60D> #travel #vacation #roadtrip #jetsetlife… https://t.co/CE5wRyCkrR,2019-06-20,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
686,5,Centrum-West,"“Life is short and the world is wide” #tbt #netherlands #amsterdam #eurotrip #travel #takemeback @ Amsterdam, Nethe… https://t.co/5mdjIEkXPG",2019-06-20,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
